index,competition_name,competition_link,competition_tabindex,discipline_link,Event number,Event,Category,Minimum,Start Time,Total Entries,Total Participants,results_link
907,אליפות גיל 11-10: אזור מרכז,comp.asp?compID=1510,56,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10358,33,200m Backstroke,Girls 11,00:00.00,29/03/2024 17:47:00,12,12,/LeagueTable/AthleticsDisciplineResults/48262?isModal=True
908,אליפות גיל 11-10: אזור מרכז,comp.asp?compID=1510,56,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10358,34,200m Backstroke,Boys 11,00:00.00,29/03/2024 17:50:00,18,18,/LeagueTable/AthleticsDisciplineResults/48264?isModal=True
909,אליפות גיל 11-10: אזור מרכז,comp.asp?compID=1510,56,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10358,35,4X50m Medley Relay,Girls 10-11,00:00.00,29/03/2024 17:54:00,93,76,/LeagueTable/AthleticsDisciplineResults/48266?isModal=True
910,אליפות גיל 11-10: אזור מרכז,comp.asp?compID=1510,56,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10358,36,4X50m Medley Relay,Boys 10-11,00:00.00,29/03/2024 19:29:00,87,68,/LeagueTable/AthleticsDisciplineResults/48268?isModal=True
911,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,1,100m Individual Medley,Girls 10,00:00.00,03/04/2024 10:00:00,9,9,/LeagueTable/AthleticsDisciplineResults/48200?isModal=True
912,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,2,100m Individual Medley,Boys 10,00:00.00,03/04/2024 10:05:00,14,14,/LeagueTable/AthleticsDisciplineResults/48212?isModal=True
913,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,3,100m Individual Medley,Girls 11,00:00.00,03/04/2024 10:10:00,28,27,/LeagueTable/AthleticsDisciplineResults/48206?isModal=True
914,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,4,100m Individual Medley,Boys 11,00:00.00,03/04/2024 10:20:00,33,30,/LeagueTable/AthleticsDisciplineResults/48218?isModal=True
915,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,5,200m Freestyle,Girls 10,00:00.00,03/04/2024 10:35:00,9,9,/LeagueTable/AthleticsDisciplineResults/48201?isModal=True
916,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,6,200m Freestyle,Boys 10,00:00.00,03/04/2024 10:44:00,16,15,/LeagueTable/AthleticsDisciplineResults/48213?isModal=True
917,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,7,200m Freestyle,Girls 11,00:00.00,03/04/2024 10:57:30,18,18,/LeagueTable/AthleticsDisciplineResults/48207?isModal=True
918,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,8,200m Freestyle,Boys 11,00:00.00,03/04/2024 11:11:00,19,18,/LeagueTable/AthleticsDisciplineResults/48219?isModal=True
919,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,9,50m Butterfly,Girls 10,00:00.00,03/04/2024 11:24:30,12,12,/LeagueTable/AthleticsDisciplineResults/48222?isModal=True
920,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,10,50m Butterfly,Boys 10,00:00.00,03/04/2024 11:27:30,15,14,/LeagueTable/AthleticsDisciplineResults/48224?isModal=True
921,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,11,100m Butterfly,Girls 11,00:00.00,03/04/2024 11:33:30,10,10,/LeagueTable/AthleticsDisciplineResults/48225?isModal=True
922,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,12,100m Butterfly,Boys 11,00:00.00,03/04/2024 11:38:30,13,11,/LeagueTable/AthleticsDisciplineResults/48227?isModal=True
923,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,13,100m Backstroke,Girls 10,00:00.00,03/04/2024 11:43:30,14,14,/LeagueTable/AthleticsDisciplineResults/48197?isModal=True
924,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,14,100m Backstroke,Boys 10,00:00.00,03/04/2024 11:49:30,9,8,/LeagueTable/AthleticsDisciplineResults/48209?isModal=True
925,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,15,100m Backstroke,Girls 11,00:00.00,03/04/2024 11:55:30,32,31,/LeagueTable/AthleticsDisciplineResults/48203?isModal=True
926,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,16,100m Backstroke,Boys 11,00:00.00,03/04/2024 12:08:00,18,18,/LeagueTable/AthleticsDisciplineResults/48215?isModal=True
927,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,17,4X50m Freestyle Relay,Girls 10-11,00:00.00,03/04/2024 12:15:00,81,72,/LeagueTable/AthleticsDisciplineResults/48229?isModal=True
928,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,18,4X50m Freestyle Relay,Boys 10-11,00:00.00,03/04/2024 12:30:00,65,56,/LeagueTable/AthleticsDisciplineResults/48231?isModal=True
929,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,19,200m Individual Medley,Girls 10,00:00.00,,1,0,/LeagueTable/AthleticsDisciplineResults/48202?isModal=True
930,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,20,200m Individual Medley,Boys 10,00:00.00,03/04/2024 14:30:00,6,6,/LeagueTable/AthleticsDisciplineResults/48214?isModal=True
931,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,21,200m Individual Medley,Girls 11,00:00.00,03/04/2024 14:35:00,10,10,/LeagueTable/AthleticsDisciplineResults/48208?isModal=True
932,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,22,200m Individual Medley,Boys 11,00:00.00,03/04/2024 14:44:00,14,14,/LeagueTable/AthleticsDisciplineResults/48220?isModal=True
933,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,23,100m Freestyle,Girls 10,00:00.00,03/04/2024 14:52:00,29,28,/LeagueTable/AthleticsDisciplineResults/48198?isModal=True
934,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,24,100m Freestyle,Boys 10,00:00.00,03/04/2024 15:04:00,40,38,/LeagueTable/AthleticsDisciplineResults/48210?isModal=True
935,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,25,100m Freestyle,Girls 11,00:00.00,03/04/2024 15:19:00,35,35,/LeagueTable/AthleticsDisciplineResults/48204?isModal=True
936,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,26,100m Freestyle,Boys 11,00:00.00,03/04/2024 15:31:30,43,40,/LeagueTable/AthleticsDisciplineResults/48216?isModal=True
937,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,27,100m Breaststroke,Girls 10,00:00.00,03/04/2024 15:49:00,13,13,/LeagueTable/AthleticsDisciplineResults/48199?isModal=True
938,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,28,100m Breaststroke,Boys 10,00:00.00,03/04/2024 15:54:00,18,18,/LeagueTable/AthleticsDisciplineResults/48211?isModal=True
939,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,29,100m Breaststroke,Girls 11,00:00.00,03/04/2024 16:01:30,33,32,/LeagueTable/AthleticsDisciplineResults/48205?isModal=True
940,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,30,100m Breaststroke,Boys 11,00:00.00,03/04/2024 16:14:00,17,16,/LeagueTable/AthleticsDisciplineResults/48217?isModal=True
941,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,31,50m Backstroke,Girls 10,00:00.00,03/04/2024 16:21:30,15,15,/LeagueTable/AthleticsDisciplineResults/48221?isModal=True
942,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,32,50m Backstroke,Boys 10,00:00.00,03/04/2024 16:27:30,18,17,/LeagueTable/AthleticsDisciplineResults/48223?isModal=True
943,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,33,200m Backstroke,Girls 11,00:00.00,03/04/2024 16:33:30,4,4,/LeagueTable/AthleticsDisciplineResults/48226?isModal=True
944,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,34,200m Backstroke,Boys 11,00:00.00,03/04/2024 16:38:00,6,5,/LeagueTable/AthleticsDisciplineResults/48228?isModal=True
945,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,35,4X50m Medley Relay,Girls 10-11,00:00.00,03/04/2024 16:42:00,69,60,/LeagueTable/AthleticsDisciplineResults/48230?isModal=True
946,אליפות גיל 11-10: אזור דרום,comp.asp?compID=472,57,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10357,36,4X50m Medley Relay,Boys 10-11,00:00.00,03/04/2024 16:57:00,68,60,/LeagueTable/AthleticsDisciplineResults/48232?isModal=True
947,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,1,200m Freestyle,Girls 10-13,00:00.00,12/04/2024 09:00:00,38,38,/LeagueTable/AthleticsDisciplineResults/48028?isModal=True
948,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,2,200m Freestyle,Boys 10-14,00:00.00,12/04/2024 09:40:00,71,71,/LeagueTable/AthleticsDisciplineResults/48032?isModal=True
949,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,3,100m Breaststroke,Girls 10-13,00:00.00,12/04/2024 10:55:00,29,29,/LeagueTable/AthleticsDisciplineResults/48026?isModal=True
950,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,4,100m Breaststroke,Boys 10-14,00:00.00,12/04/2024 11:13:00,54,54,/LeagueTable/AthleticsDisciplineResults/48030?isModal=True
951,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,5,200m Individual Medley,Girls 10-13,00:00.00,12/04/2024 11:46:00,21,21,/LeagueTable/AthleticsDisciplineResults/48029?isModal=True
952,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,6,200m Individual Medley,Boys 10-14,00:00.00,12/04/2024 12:11:00,46,46,/LeagueTable/AthleticsDisciplineResults/48033?isModal=True
953,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,7,100m Butterfly,Girls 10-13,00:00.00,12/04/2024 13:01:00,12,12,/LeagueTable/AthleticsDisciplineResults/48027?isModal=True
954,ליגה צעירים בת ים,comp.asp?compID=1513,58,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10339,8,100m Butterfly,Boys 10-14,00:00.00,12/04/2024 13:10:00,38,38,/LeagueTable/AthleticsDisciplineResults/48031?isModal=True
955,ליגה ראשון - הרצליה 3,comp.asp?compID=1514,59,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10480,0,400m Freestyle,Boys10-19,00:00.00,12/04/2024 14:18:00,51,51,/LeagueTable/AthleticsDisciplineResults/49137?isModal=True
956,ליגה ראשון - הרצליה 3,comp.asp?compID=1514,59,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10480,1,400m Freestyle,Girls 10-19,00:00.00,12/04/2024 14:00:00,18,18,/LeagueTable/AthleticsDisciplineResults/49131?isModal=True
957,ליגה ראשון - הרצליה 3,comp.asp?compID=1514,59,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10480,3,100m Butterfly,Girls 10-19,00:00.00,12/04/2024 15:00:00,28,28,/LeagueTable/AthleticsDisciplineResults/49127?isModal=True
958,ליגה ראשון - הרצליה 3,comp.asp?compID=1514,59,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10480,4,100m Butterfly,Boys10-19,00:00.00,12/04/2024 15:12:00,45,45,/LeagueTable/AthleticsDisciplineResults/49133?isModal=True
959,ליגה ראשון - הרצליה 3,comp.asp?compID=1514,59,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10480,5,200m Breaststroke,Girls 10-19,00:00.00,12/04/2024 15:30:00,19,19,/LeagueTable/AthleticsDisciplineResults/49129?isModal=True
960,ליגה ראשון - הרצליה 3,comp.asp?compID=1514,59,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10480,6,200m Breaststroke,Boys10-19,00:00.00,12/04/2024 15:45:00,29,29,/LeagueTable/AthleticsDisciplineResults/49135?isModal=True
961,ליגה ראשון - הרצליה 3,comp.asp?compID=1514,59,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10480,7,100m Freestyle,Girls 10-19,00:00.00,12/04/2024 16:05:00,42,42,/LeagueTable/AthleticsDisciplineResults/49126?isModal=True
962,ליגה ראשון - הרצליה 3,comp.asp?compID=1514,59,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10480,8,100m Freestyle,Boys10-19,00:00.00,12/04/2024 16:23:00,66,66,/LeagueTable/AthleticsDisciplineResults/49132?isModal=True
963,ליגה ראשון - הרצליה 3,comp.asp?compID=1514,59,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10480,9,200m Backstroke,Girls 10-19,00:00.00,12/04/2024 16:50:00,27,27,/LeagueTable/AthleticsDisciplineResults/49128?isModal=True
964,ליגה ראשון - הרצליה 3,comp.asp?compID=1514,59,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10480,10,200m Backstroke,Boys10-19,00:00.00,12/04/2024 17:10:00,31,31,/LeagueTable/AthleticsDisciplineResults/49134?isModal=True
965,ליגה ראשון - הרצליה 3,comp.asp?compID=1514,59,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10480,11,200m Individual Medley,Girls 10-19,00:00.00,12/04/2024 17:30:00,35,35,/LeagueTable/AthleticsDisciplineResults/49130?isModal=True
966,ליגה ראשון - הרצליה 3,comp.asp?compID=1514,59,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10480,12,200m Individual Medley,Boys10-19,00:00.00,12/04/2024 17:55:00,58,58,/LeagueTable/AthleticsDisciplineResults/49136?isModal=True
967,ליגה צעירים 3 מכבי ביאליק,comp.asp?compID=1516,60,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10523,1,400m Individual Medley,Girls 10-13,00:00.00,19/04/2024 09:45:00,3,0,/LeagueTable/AthleticsDisciplineResults/49590?isModal=True
968,ליגה צעירים 3 מכבי ביאליק,comp.asp?compID=1516,60,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10523,2,400m Individual Medley,Boys 10-14,00:00.00,19/04/2024 09:53:00,11,0,/LeagueTable/AthleticsDisciplineResults/49595?isModal=True
969,ליגה צעירים 3 מכבי ביאליק,comp.asp?compID=1516,60,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10523,3,100m Butterfly,Girls 10-13,00:00.00,19/04/2024 10:09:00,8,0,/LeagueTable/AthleticsDisciplineResults/49587?isModal=True
970,ליגה צעירים 3 מכבי ביאליק,comp.asp?compID=1516,60,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10523,4,100m Butterfly,Boys 10-14,00:00.00,19/04/2024 10:12:00,13,0,/LeagueTable/AthleticsDisciplineResults/49592?isModal=True
971,ליגה צעירים 3 מכבי ביאליק,comp.asp?compID=1516,60,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10523,5,200m Backstroke,Girls 10-13,00:00.00,19/04/2024 10:18:00,6,0,/LeagueTable/AthleticsDisciplineResults/49588?isModal=True
972,ליגה צעירים 3 מכבי ביאליק,comp.asp?compID=1516,60,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10523,6,200m Backstroke,Boys 10-14,00:00.00,19/04/2024 10:23:00,22,0,/LeagueTable/AthleticsDisciplineResults/49593?isModal=True
973,ליגה צעירים 3 מכבי ביאליק,comp.asp?compID=1516,60,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10523,7,100m Breaststroke,Girls 10-13,00:00.00,19/04/2024 10:38:00,20,0,/LeagueTable/AthleticsDisciplineResults/49586?isModal=True
974,ליגה צעירים 3 מכבי ביאליק,comp.asp?compID=1516,60,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10523,8,100m Breaststroke,Boys 10-14,00:00.00,19/04/2024 10:47:00,26,0,/LeagueTable/AthleticsDisciplineResults/49591?isModal=True
975,ליגה צעירים 3 מכבי ביאליק,comp.asp?compID=1516,60,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10523,9,200m Freestyle,Girls 10-13,00:00.00,19/04/2024 10:59:00,29,0,/LeagueTable/AthleticsDisciplineResults/49589?isModal=True
976,ליגה צעירים 3 מכבי ביאליק,comp.asp?compID=1516,60,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10523,10,200m Freestyle,Boys 10-14,00:00.00,19/04/2024 11:17:00,48,0,/LeagueTable/AthleticsDisciplineResults/49594?isModal=True
977,"ליגה עתודה ראשל""צ - הרצליה 2",comp.asp?compID=1508,61,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10318,1,100m Freestyle,Girls 10-18,00:00.00,19/04/2024 15:30:00,48,48,/LeagueTable/AthleticsDisciplineResults/47859?isModal=True
978,"ליגה עתודה ראשל""צ - הרצליה 2",comp.asp?compID=1508,61,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10318,2,100m Freestyle,Boys 10-18,00:00.00,19/04/2024 15:48:00,72,72,/LeagueTable/AthleticsDisciplineResults/47856?isModal=True
979,"ליגה עתודה ראשל""צ - הרצליה 2",comp.asp?compID=1508,61,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10318,3,50m Breaststroke,Girls 10-18,00:00.00,19/04/2024 16:15:00,29,29,/LeagueTable/AthleticsDisciplineResults/47861?isModal=True
980,"ליגה עתודה ראשל""צ - הרצליה 2",comp.asp?compID=1508,61,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10318,4,50m Breaststroke,Boys 10-18,00:00.00,19/04/2024 16:23:00,28,28,/LeagueTable/AthleticsDisciplineResults/47858?isModal=True
