Gender,Age,Event,Points,Time
Female,17,400m Freestyle,7,04:53.51
Female,17,800m Freestyle,7,10:03.68
Female,17,1500m Freestyle,7,19:07.53
Female,17,50m Butterfly,7,00:31.11
Female,17,100m Butterfly,7,01:09.55
Female,17,200m Butterfly,7,02:33.78
Female,17,50m Backstroke,7,00:33.42
Female,17,100m Backstroke,7,01:11.93
Female,17,200m Backstroke,7,02:34.76
Female,17,200m Individual Medley,7,02:36.65
Female,17,400m Individual Medley,7,05:33.03
Female,17,50m Freestyle,6,00:30.05
Female,17,100m Freestyle,6,01:05.29
Female,17,200m Freestyle,6,02:20.43
Female,17,400m Freestyle,6,04:57.29
Female,17,800m Freestyle,6,10:11.45
Female,17,1500m Freestyle,6,19:22.30
Female,17,50m Butterfly,6,00:31.51
Female,17,100m Butterfly,6,01:10.45
Female,17,200m Butterfly,6,02:35.76
Female,17,50m Backstroke,6,00:33.85
Female,17,100m Backstroke,6,01:12.85
Female,17,200m Backstroke,6,02:36.75
Female,17,200m Individual Medley,6,02:38.66
Female,17,400m Individual Medley,6,05:37.31
Female,17,50m Freestyle,5,00:30.44
Female,17,100m Freestyle,5,01:06.12
Female,17,200m Freestyle,5,02:22.22
Female,17,400m Freestyle,5,05:01.07
Female,17,800m Freestyle,5,10:19.23
Female,17,1500m Freestyle,5,19:37.08
Female,17,50m Butterfly,5,00:31.91
Female,17,100m Butterfly,5,01:11.34
Female,17,200m Butterfly,5,02:37.74
Female,17,50m Backstroke,5,00:34.28
Female,17,100m Backstroke,5,01:13.78
Female,17,200m Backstroke,5,02:38.74
Female,17,200m Individual Medley,5,02:40.68
Female,17,400m Individual Medley,5,05:41.60
Female,17,50m Freestyle,4,00:30.82
Female,17,100m Freestyle,4,01:06.95
Female,17,200m Freestyle,4,02:24.00
Female,17,400m Freestyle,4,05:04.85
Female,17,800m Freestyle,4,10:27.00
Female,17,1500m Freestyle,4,19:51.85
Female,17,50m Butterfly,4,00:32.31
Female,17,100m Butterfly,4,01:12.24
Female,17,200m Butterfly,4,02:39.72
Female,17,50m Backstroke,4,00:34.71
Female,17,100m Backstroke,4,01:14.71
Female,17,200m Backstroke,4,02:40.74
Female,17,200m Individual Medley,4,02:42.70
Female,17,400m Individual Medley,4,05:45.89
Female,17,50m Freestyle,3,00:31.20
Female,17,100m Freestyle,3,01:07.78
Female,17,200m Freestyle,3,02:25.79
Female,17,400m Freestyle,3,05:08.63
Female,17,800m Freestyle,3,10:34.77
Female,17,1500m Freestyle,3,20:06.63
Female,17,50m Butterfly,3,00:32.71
Female,17,100m Butterfly,3,01:13.13
Female,17,200m Butterfly,3,02:41.70
Female,17,50m Backstroke,3,00:35.15
Female,17,100m Backstroke,3,01:15.63
Female,17,200m Backstroke,3,02:42.73
Female,17,200m Individual Medley,3,02:44.71
Female,17,400m Individual Medley,3,05:50.18
Female,17,50m Freestyle,2,00:31.58
Female,17,100m Freestyle,2,01:08.61
Female,17,200m Freestyle,2,02:27.57
Female,17,400m Freestyle,2,05:12.41
Female,17,800m Freestyle,2,10:42.54
Female,17,1500m Freestyle,2,20:21.40
Female,17,50m Butterfly,2,00:33.11
Female,17,100m Butterfly,2,01:14.03
Female,17,200m Butterfly,2,02:43.68
Female,17,50m Backstroke,2,00:35.58
Female,17,100m Backstroke,2,01:16.56
Female,17,200m Backstroke,2,02:44.72
Female,17,200m Individual Medley,2,02:46.73
Female,17,400m Individual Medley,2,05:54.47
Female,17,50m Freestyle,1,00:31.96
Female,17,100m Freestyle,1,01:09.44
Female,17,200m Freestyle,1,02:29.36
Female,17,400m Freestyle,1,05:16.18
Female,17,800m Freestyle,1,10:50.32
Female,17,1500m Freestyle,1,20:36.18
Female,17,50m Butterfly,1,00:33.51
Female,17,100m Butterfly,1,01:14.92
Female,17,200m Butterfly,1,02:45.66
Female,17,50m Backstroke,1,00:36.01
Female,17,100m Backstroke,1,01:17.48
Female,17,200m Backstroke,1,02:46.71
Female,17,200m Individual Medley,1,02:48.75
Female,17,400m Individual Medley,1,05:58.75
Female,18,50m Freestyle,20,00:24.54
Female,18,100m Freestyle,20,00:53.61
Female,18,200m Freestyle,20,01:54.95
Female,18,400m Freestyle,20,04:02.94
Female,18,800m Freestyle,20,08:19.14
Female,18,1500m Freestyle,20,15:50.60
Female,18,50m Butterfly,20,00:25.70
Female,18,100m Butterfly,20,00:57.23
Female,18,200m Butterfly,20,02:06.78
Female,18,50m Backstroke,20,00:27.74
Female,18,100m Backstroke,20,00:59.65
Female,18,200m Backstroke,20,02:07.85
Female,18,200m Individual Medley,20,02:10.09
Female,18,400m Individual Medley,20,04:36.24
Female,18,50m Freestyle,19,00:24.92
Female,18,100m Freestyle,19,00:54.44
Female,18,200m Freestyle,19,01:56.72
Female,18,400m Freestyle,19,04:06.69
Female,18,800m Freestyle,19,08:26.86
Female,18,1500m Freestyle,19,16:05.30
Female,18,50m Butterfly,19,00:26.10
Female,18,100m Butterfly,19,00:58.11
Female,18,200m Butterfly,19,02:08.74
Female,18,50m Backstroke,19,00:28.17
Female,18,100m Backstroke,19,01:00.58
Female,18,200m Backstroke,19,02:09.82
Female,18,200m Individual Medley,19,02:12.10
Female,18,400m Individual Medley,19,04:40.51
Female,18,50m Freestyle,18,00:25.30
Female,18,100m Freestyle,18,00:55.27
Female,18,200m Freestyle,18,01:58.50
Female,18,400m Freestyle,18,04:10.45
Female,18,800m Freestyle,18,08:34.58
Female,18,1500m Freestyle,18,16:20.00
Female,18,50m Breaststroke,18,00:31.81
Female,18,100m Breaststroke,18,01:08.90
Female,18,200m Breaststroke,18,02:28.00
Female,18,50m Butterfly,18,00:26.50
Female,18,100m Butterfly,18,00:59.00
Female,18,200m Butterfly,18,02:10.70
Female,18,50m Backstroke,18,00:28.60
Female,18,100m Backstroke,18,01:01.50
Female,18,200m Backstroke,18,02:11.80
Female,18,200m Individual Medley,18,02:14.11
Female,18,400m Individual Medley,18,04:44.78
Female,18,50m Freestyle,17,00:25.68
Female,18,100m Freestyle,17,00:56.10
Female,18,200m Freestyle,17,02:00.28
Female,18,400m Freestyle,17,04:14.21
Female,18,800m Freestyle,17,08:42.30
Female,18,1500m Freestyle,17,16:34.70
Female,18,50m Butterfly,17,00:26.90
Female,18,100m Butterfly,17,00:59.88
Female,18,200m Butterfly,17,02:12.66
Female,18,50m Backstroke,17,00:29.03
Female,18,100m Backstroke,17,01:02.42
Female,18,200m Backstroke,17,02:13.78
Female,18,200m Individual Medley,17,02:16.12
Female,18,400m Individual Medley,17,04:49.05
Female,18,50m Freestyle,16,00:26.06
Female,18,100m Freestyle,16,00:56.93
Female,18,200m Freestyle,16,02:02.06
Female,18,400m Freestyle,16,04:17.96
Female,18,800m Freestyle,16,08:50.02
Female,18,1500m Freestyle,16,16:49.40
Female,18,50m Butterfly,16,00:27.29
Female,18,100m Butterfly,16,01:00.77
Female,18,200m Butterfly,16,02:14.62
Female,18,50m Backstroke,16,00:29.46
Female,18,100m Backstroke,16,01:03.35
Female,18,200m Backstroke,16,02:15.75
Female,18,200m Individual Medley,16,02:18.13
Female,18,400m Individual Medley,16,04:53.32
Female,18,50m Freestyle,15,00:26.44
Female,18,100m Freestyle,15,00:57.76
Female,18,200m Freestyle,15,02:03.83
Female,18,400m Freestyle,15,04:21.72
Female,18,800m Freestyle,15,08:57.74
Female,18,1500m Freestyle,15,17:04.10
Female,18,50m Butterfly,15,00:27.69
Female,18,100m Butterfly,15,01:01.65
Female,18,200m Butterfly,15,02:16.58
Female,18,50m Backstroke,15,00:29.89
Female,18,100m Backstroke,15,01:04.27
Female,18,200m Backstroke,15,02:17.73
Female,18,200m Individual Medley,15,02:20.14
Female,18,400m Individual Medley,15,04:57.60
Female,18,50m Freestyle,14,00:26.82
Female,18,100m Freestyle,14,00:58.59
Female,18,200m Freestyle,14,02:05.61
Female,18,400m Freestyle,14,04:25.48
Female,18,800m Freestyle,14,09:05.45
Female,18,1500m Freestyle,14,17:18.80
Female,18,50m Butterfly,14,00:28.09
Female,18,100m Butterfly,14,01:02.54
Female,18,200m Butterfly,14,02:18.54
Female,18,50m Backstroke,14,00:30.32
Female,18,100m Backstroke,14,01:05.19
Female,18,200m Backstroke,14,02:19.71
Female,18,200m Individual Medley,14,02:22.16
Female,18,400m Individual Medley,14,05:01.87
Female,18,50m Freestyle,13,00:27.20
Female,18,100m Freestyle,13,00:59.42
Female,18,200m Freestyle,13,02:07.39
Female,18,400m Freestyle,13,04:29.23
Female,18,800m Freestyle,13,09:13.17
Female,18,1500m Freestyle,13,17:33.50
Female,18,50m Butterfly,13,00:28.49
Female,18,100m Butterfly,13,01:03.42
Female,18,200m Butterfly,13,02:20.50
Female,18,50m Backstroke,13,00:30.74
Female,18,100m Backstroke,13,01:06.11
Female,18,200m Backstroke,13,02:21.68
Female,18,200m Individual Medley,13,02:24.17
Female,18,400m Individual Medley,13,05:06.14
Female,18,50m Freestyle,12,00:27.58
Female,18,100m Freestyle,12,01:00.24
Female,18,200m Freestyle,12,02:09.17
Female,18,400m Freestyle,12,04:32.99
Female,18,800m Freestyle,12,09:20.89
Female,18,1500m Freestyle,12,17:48.20
Female,18,50m Butterfly,12,00:28.89
Female,18,100m Butterfly,12,01:04.31
Female,18,200m Butterfly,12,02:22.46
Female,18,50m Backstroke,12,00:31.17
Female,18,100m Backstroke,12,01:07.04
Female,18,200m Backstroke,12,02:23.66
Female,18,200m Individual Medley,12,02:26.18
Female,18,400m Individual Medley,12,05:10.41
Female,18,50m Freestyle,11,00:27.96
Female,18,100m Freestyle,11,01:01.07
Female,18,200m Freestyle,11,02:10.94
Female,18,400m Freestyle,11,04:36.75
Female,18,800m Freestyle,11,09:28.61
Female,18,1500m Freestyle,11,18:02.90
Female,18,50m Butterfly,11,00:29.28
Female,18,100m Butterfly,11,01:05.19
Female,18,200m Butterfly,11,02:24.42
Female,18,50m Backstroke,11,00:31.60
Female,18,100m Backstroke,11,01:07.96
Female,18,200m Backstroke,11,02:25.64
Female,18,200m Individual Medley,11,02:28.19
Female,18,400m Individual Medley,11,05:14.68
Female,18,50m Freestyle,10,00:28.34
Female,18,100m Freestyle,10,01:01.90
Female,18,200m Freestyle,10,02:12.72
Female,18,400m Freestyle,10,04:40.50
Female,18,800m Freestyle,10,09:36.33
Female,18,1500m Freestyle,10,18:17.60
Female,18,50m Butterfly,10,00:29.68
Female,18,100m Butterfly,10,01:06.08
Female,18,200m Butterfly,10,02:26.38
Female,18,50m Backstroke,10,00:32.03
Female,18,100m Backstroke,10,01:08.88
Female,18,200m Backstroke,10,02:27.62
Female,18,200m Individual Medley,10,02:30.20
Female,18,400m Individual Medley,10,05:18.95
Female,18,50m Freestyle,9,00:28.72
Female,18,100m Freestyle,9,01:02.73
Female,18,200m Freestyle,9,02:14.50
Female,18,400m Freestyle,9,04:44.26
Female,18,800m Freestyle,9,09:44.05
Female,18,1500m Freestyle,9,18:32.30
Female,18,50m Butterfly,9,00:30.08
Female,18,100m Butterfly,9,01:06.96
Female,18,200m Butterfly,9,02:28.34
Female,18,50m Backstroke,9,00:32.46
Female,18,100m Backstroke,9,01:09.80
Female,18,200m Backstroke,9,02:29.59
Female,18,200m Individual Medley,9,02:32.21
Female,18,400m Individual Medley,9,05:23.23
Female,18,50m Freestyle,8,00:29.09
Female,18,100m Freestyle,8,01:03.56
Female,18,200m Freestyle,8,02:16.28
Female,18,400m Freestyle,8,04:48.02
Female,18,800m Freestyle,8,09:51.77
Female,18,1500m Freestyle,8,18:47.00
Female,18,50m Butterfly,8,00:30.47
Female,18,100m Butterfly,8,01:07.85
Female,18,200m Butterfly,8,02:30.30
Female,18,50m Backstroke,8,00:32.89
Female,18,100m Backstroke,8,01:10.72
Female,18,200m Backstroke,8,02:31.57
Female,18,200m Individual Medley,8,02:34.23
Female,18,400m Individual Medley,8,05:27.50
Female,18,50m Freestyle,7,00:29.47
Female,18,100m Freestyle,7,01:04.39
Female,18,200m Freestyle,7,02:18.05
Female,18,400m Freestyle,7,04:51.77
Female,18,800m Freestyle,7,09:59.49
Female,18,1500m Freestyle,7,19:01.70
Female,18,50m Butterfly,7,00:30.87
Female,18,100m Butterfly,7,01:08.73
Female,18,200m Butterfly,7,02:32.27
Female,18,50m Backstroke,7,00:33.32
Female,18,100m Backstroke,7,01:11.65
Female,18,200m Backstroke,7,02:33.55
Female,18,200m Individual Medley,7,02:36.24
Female,18,400m Individual Medley,7,05:31.77
Female,18,50m Freestyle,6,00:29.85
Female,18,100m Freestyle,6,01:05.22
Female,18,200m Freestyle,6,02:19.83
Female,18,400m Freestyle,6,04:55.53
Female,18,800m Freestyle,6,10:07.20
Female,18,1500m Freestyle,6,19:16.40
Female,18,50m Butterfly,6,00:31.27
Female,18,100m Butterfly,6,01:09.62
Female,18,200m Butterfly,6,02:34.23
Female,18,50m Backstroke,6,00:33.75
Female,18,100m Backstroke,6,01:12.57
Female,18,200m Backstroke,6,02:35.52
Female,18,200m Individual Medley,6,02:38.25
Female,18,400m Individual Medley,6,05:36.04
Female,18,50m Freestyle,5,00:30.23
Female,18,100m Freestyle,5,01:06.05
Female,18,200m Freestyle,5,02:21.61
Female,18,400m Freestyle,5,04:59.29
Female,18,800m Freestyle,5,10:14.92
Female,18,1500m Freestyle,5,19:31.10
Female,18,50m Butterfly,5,00:31.67
Female,18,100m Butterfly,5,01:10.51
Female,18,200m Butterfly,5,02:36.19
Female,18,50m Backstroke,5,00:34.18
Female,18,100m Backstroke,5,01:13.49
Female,18,200m Backstroke,5,02:37.50
Female,18,200m Individual Medley,5,02:40.26
Female,18,400m Individual Medley,5,05:40.31
Female,18,50m Freestyle,4,00:30.61
Female,18,100m Freestyle,4,01:06.88
Female,18,200m Freestyle,4,02:23.38
Female,18,400m Freestyle,4,05:03.04
Female,18,800m Freestyle,4,10:22.64
Female,18,1500m Freestyle,4,19:45.80
Female,18,50m Butterfly,4,00:32.07
Female,18,100m Butterfly,4,01:11.39
Female,18,200m Butterfly,4,02:38.15
Female,18,50m Backstroke,4,00:34.61
Female,18,100m Backstroke,4,01:14.41
Female,18,200m Backstroke,4,02:39.48
Female,18,200m Individual Medley,4,02:42.27
Female,18,400m Individual Medley,4,05:44.58
Female,18,50m Freestyle,3,00:30.99
Female,18,100m Freestyle,3,01:07.71
Female,18,200m Freestyle,3,02:25.16
Female,18,400m Freestyle,3,05:06.80
Female,18,800m Freestyle,3,10:30.36
Female,18,1500m Freestyle,3,20:00.50
Female,18,50m Butterfly,3,00:32.46
Female,18,100m Butterfly,3,01:12.28
Female,18,200m Butterfly,3,02:40.11
Female,18,50m Backstroke,3,00:35.03
Female,18,100m Backstroke,3,01:15.34
Female,18,200m Backstroke,3,02:41.45
Female,18,200m Individual Medley,3,02:44.28
Female,18,400m Individual Medley,3,05:48.86
Female,18,50m Freestyle,2,00:31.37
Female,18,100m Freestyle,2,01:08.53
Female,18,200m Freestyle,2,02:26.94
Female,18,400m Freestyle,2,05:10.56
Female,18,800m Freestyle,2,10:38.08
Female,18,1500m Freestyle,2,20:15.20
Female,18,50m Butterfly,2,00:32.86
Female,18,100m Butterfly,2,01:13.16
Female,18,200m Butterfly,2,02:42.07
Female,18,50m Backstroke,2,00:35.46
Female,18,100m Backstroke,2,01:16.26
Female,18,200m Backstroke,2,02:43.43
Female,18,200m Individual Medley,2,02:46.30
Female,18,400m Individual Medley,2,05:53.13
Female,18,50m Freestyle,1,00:31.75
Female,18,100m Freestyle,1,01:09.36
Female,18,200m Freestyle,1,02:28.72
Female,18,400m Freestyle,1,05:14.31
Female,18,800m Freestyle,1,10:45.80
Female,18,1500m Freestyle,1,20:29.90
Female,18,50m Butterfly,1,00:33.26
Female,18,100m Butterfly,1,01:14.04
Female,18,200m Butterfly,1,02:44.03
Female,18,50m Backstroke,1,00:35.89
Female,18,100m Backstroke,1,01:17.18
Female,18,200m Backstroke,1,02:45.41
Female,18,200m Individual Medley,1,02:48.31
Female,18,400m Individual Medley,1,05:57.40
Female,Unknown,50m Freestyle,20,00:24.10
Female,Unknown,100m Freestyle,20,00:52.51
Female,Unknown,200m Freestyle,20,01:53.81
Female,Unknown,400m Freestyle,20,03:59.20
Female,Unknown,800m Freestyle,20,08:10.38
Female,Unknown,1500m Freestyle,20,15:36.22
Female,Unknown,50m Butterfly,20,00:25.38
Female,Unknown,100m Butterfly,20,00:56.46
Female,Unknown,200m Butterfly,20,02:05.25
Female,Unknown,50m Backstroke,20,00:27.31
Female,Unknown,100m Backstroke,20,00:58.60
Female,Unknown,200m Backstroke,20,02:06.10
Female,Unknown,200m Individual Medley,20,02:08.94
Female,Unknown,400m Individual Medley,20,04:33.25
Female,Unknown,50m Freestyle,19,00:24.48
Female,Unknown,100m Freestyle,19,00:53.32
Female,Unknown,200m Freestyle,19,01:55.57
Female,Unknown,400m Freestyle,19,04:02.90
Female,Unknown,800m Freestyle,19,08:17.97
Female,Unknown,1500m Freestyle,19,15:50.70
Female,Unknown,50m Butterfly,19,00:25.78
Female,Unknown,100m Butterfly,19,00:57.34
Female,Unknown,200m Butterfly,19,02:07.18
Female,Unknown,50m Backstroke,19,00:27.73
Female,Unknown,100m Backstroke,19,00:59.50
Female,Unknown,200m Backstroke,19,02:08.05
Female,Unknown,200m Individual Medley,19,02:10.94
Female,Unknown,400m Individual Medley,19,04:37.47
Female,Unknown,50m Freestyle,18,00:24.85
Female,Unknown,100m Freestyle,18,00:54.13
Female,Unknown,200m Freestyle,18,01:57.33
Female,Unknown,400m Freestyle,18,04:06.60
Female,Unknown,800m Freestyle,18,08:25.55
Female,Unknown,1500m Freestyle,18,16:05.18
Female,Unknown,50m Breaststroke,18,00:30.97
Female,Unknown,100m Breaststroke,18,01:07.64
Female,Unknown,200m Breaststroke,18,02:25.50
Female,Unknown,50m Butterfly,18,00:26.17
Female,Unknown,100m Butterfly,18,00:58.21
Female,Unknown,200m Butterfly,18,02:09.12
Female,Unknown,50m Backstroke,18,00:28.15
Female,Unknown,100m Backstroke,18,01:00.41
Female,Unknown,200m Backstroke,18,02:10.00
Female,Unknown,200m Individual Medley,18,02:12.93
Female,Unknown,400m Individual Medley,18,04:41.70
Female,Unknown,50m Freestyle,17,00:25.22
Female,Unknown,100m Freestyle,17,00:54.94
Female,Unknown,200m Freestyle,17,01:59.09
Female,Unknown,400m Freestyle,17,04:10.30
Female,Unknown,800m Freestyle,17,08:33.13
Female,Unknown,1500m Freestyle,17,16:19.66
Female,Unknown,50m Butterfly,17,00:26.56
Female,Unknown,100m Butterfly,17,00:59.08
Female,Unknown,200m Butterfly,17,02:11.06
Female,Unknown,50m Backstroke,17,00:28.57
Female,Unknown,100m Backstroke,17,01:01.32
Female,Unknown,200m Backstroke,17,02:11.95
Female,Unknown,200m Individual Medley,17,02:14.92
Female,Unknown,400m Individual Medley,17,04:45.93
Female,Unknown,50m Freestyle,16,00:25.60
Female,Unknown,100m Freestyle,16,00:55.75
Female,Unknown,200m Freestyle,16,02:00.85
Female,Unknown,400m Freestyle,16,04:14.00
Female,Unknown,800m Freestyle,16,08:40.72
Female,Unknown,1500m Freestyle,16,16:34.14
Female,Unknown,50m Butterfly,16,00:26.96
Female,Unknown,100m Butterfly,16,00:59.96
Female,Unknown,200m Butterfly,16,02:12.99
Female,Unknown,50m Backstroke,16,00:28.99
Female,Unknown,100m Backstroke,16,01:02.22
Female,Unknown,200m Backstroke,16,02:13.90
Female,Unknown,200m Individual Medley,16,02:16.92
Female,Unknown,400m Individual Medley,16,04:50.15
Female,Unknown,50m Freestyle,15,00:25.97
Female,Unknown,100m Freestyle,15,00:56.57
Female,Unknown,200m Freestyle,15,02:02.61
Female,Unknown,400m Freestyle,15,04:17.70
Female,Unknown,800m Freestyle,15,08:48.30
Female,Unknown,1500m Freestyle,15,16:48.61
Female,Unknown,50m Butterfly,15,00:27.35
Female,Unknown,100m Butterfly,15,01:00.83
Female,Unknown,200m Butterfly,15,02:14.93
Female,Unknown,50m Backstroke,15,00:29.42
Female,Unknown,100m Backstroke,15,01:03.13
Female,Unknown,200m Backstroke,15,02:15.85
Female,Unknown,200m Individual Medley,15,02:18.91
Female,Unknown,400m Individual Medley,15,04:54.38
Female,Unknown,50m Freestyle,14,00:26.34
Female,Unknown,100m Freestyle,14,00:57.38
Female,Unknown,200m Freestyle,14,02:04.37
Female,Unknown,400m Freestyle,14,04:21.40
Female,Unknown,800m Freestyle,14,08:55.88
Female,Unknown,1500m Freestyle,14,17:03.09
Female,Unknown,50m Butterfly,14,00:27.74
Female,Unknown,100m Butterfly,14,01:01.70
Female,Unknown,200m Butterfly,14,02:16.87
Female,Unknown,50m Backstroke,14,00:29.84
Female,Unknown,100m Backstroke,14,01:04.03
Female,Unknown,200m Backstroke,14,02:17.80
Female,Unknown,200m Individual Medley,14,02:20.91
Female,Unknown,400m Individual Medley,14,04:58.60
Female,Unknown,50m Freestyle,13,00:26.71
Female,Unknown,100m Freestyle,13,00:58.19
Female,Unknown,200m Freestyle,13,02:06.13
Female,Unknown,400m Freestyle,13,04:25.10
Female,Unknown,800m Freestyle,13,09:03.47
Female,Unknown,1500m Freestyle,13,17:17.57
Female,Unknown,50m Butterfly,13,00:28.13
Female,Unknown,100m Butterfly,13,01:02.58
Female,Unknown,200m Butterfly,13,02:18.80
Female,Unknown,50m Backstroke,13,00:30.26
Female,Unknown,100m Backstroke,13,01:04.94
Female,Unknown,200m Backstroke,13,02:19.75
Female,Unknown,200m Individual Medley,13,02:22.90
Female,Unknown,400m Individual Medley,13,05:02.83
Female,Unknown,50m Freestyle,12,00:27.09
Female,Unknown,100m Freestyle,12,00:59.00
Female,Unknown,200m Freestyle,12,02:07.89
Female,Unknown,400m Freestyle,12,04:28.79
Female,Unknown,800m Freestyle,12,09:11.05
Female,Unknown,1500m Freestyle,12,17:32.05
Female,Unknown,50m Butterfly,12,00:28.53
Female,Unknown,100m Butterfly,12,01:03.45
Female,Unknown,200m Butterfly,12,02:20.74
Female,Unknown,50m Backstroke,12,00:30.68
Female,Unknown,100m Backstroke,12,01:05.85
Female,Unknown,200m Backstroke,12,02:21.70
Female,Unknown,200m Individual Medley,12,02:24.89
Female,Unknown,400m Individual Medley,12,05:07.05
Female,Unknown,50m Freestyle,11,00:27.46
Female,Unknown,100m Freestyle,11,00:59.81
Female,Unknown,200m Freestyle,11,02:09.65
Female,Unknown,400m Freestyle,11,04:32.49
Female,Unknown,800m Freestyle,11,09:18.63
Female,Unknown,1500m Freestyle,11,17:46.52
Female,Unknown,50m Butterfly,11,00:28.92
Female,Unknown,100m Butterfly,11,01:04.32
